Time,SetPointAngle,SensorAngleRow,SensorAngleWidth,Angle,IntegralAngle,DeltaAngle,BaseSpeed,SetPointError,SensorErrorRow,SensorErrorWidth,Error,IntegralError,DeltaError,DeltaSpeed,LeftSpeed,RightSpeed,X,Y,Z,Roll,Pitch,Yaw
0.032,0,4,1,0.5729386976839008,0.5729386976839008,0.5729386976839008,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5615000000000011,0.12999999999999848,-6.397122042420787e-05,-4.3620539166896293e-07,1.0325584285277141e-07,9.779364542073948
0.064,0,4,1,0.5729386976839008,1.1458773953678016,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999959419241,0.12601891272907162,-1.5455532091172494e-05,4.674075623920865,9.018511485543164e-08,9.5567681094207
0.096,0,4,1,0.5729386976839008,1.7188160930517025,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999934022588,0.12203417353904172,-6.069528945177108e-05,0.39437119380561153,-2.343689737341795e-06,9.680315379531736
0.128,0,4,1,0.5729386976839008,2.2917547907356033,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999888784465,0.11805072691579244,-7.870602045032676e-05,-0.02707892239349124,1.2668504240000216e-06,9.865686447292427
0.16,0,4,1,0.5729386976839008,2.864693488419504,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999861224291,0.11406774835847089,-7.098084722141282e-05,0.18041855758285213,-2.330862875711088e-06,9.848222883011676
0.192,0,4,1,0.5729386976839008,3.4376321861034045,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999834599709,0.11008471777725917,-7.066043523832818e-05,0.08017807214885342,-8.234207424258039e-07,9.794654711035966
0.224,0,4,1,0.5729386976839008,4.010570883787305,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999786872471,0.10610164179049461,-7.007628354602398e-05,-0.024946987169067347,1.468402888490942e-06,9.816786836994291
0.256,0,4,1,0.5729386976839008,4.583509581471206,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999758115113,0.10211855986202759,-6.841669227833531e-05,-0.0234598456559215,-2.3062774653242274e-06,9.791018466061859
0.28800000000000003,0,4,1,0.5729386976839008,5.156448279155106,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999713151634,0.09813546357363104,-6.752763192407162e-05,-0.020228718490108506,1.216779944038167e-06,9.789386066742088
0.32,0,4,1,0.5729386976839008,5.729386976839007,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999669143087,0.09415235869426548,-6.682237578808058e-05,-0.01601708632114883,-3.8758203752174054e-07,9.775790893031099
0.352,0,4,1,0.5729386976839008,6.3023256745229075,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999625879545,0.09016924694128316,-6.626008981150747e-05,-0.010763373247000236,-3.1377653734519947e-07,9.8596771133121
0.384,0,4,1,0.5729386976839008,6.875264372206808,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999583192479,0.0861861296904474,-6.580834877091372e-05,-0.004859130403345333,-2.5212427958780367e-07,9.80354623616424
0.41600000000000004,0,4,1,0.5729386976839008,7.448203069890709,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999540947458,0.08220300804522672,-6.544167215240954e-05,0.0013414143396068144,-2.0512270824863117e-07,9.878232419523481
0.448,0,4,1,0.5729386976839008,8.02114176757461,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999499037847,0.0782198828903117,-6.514092570440895e-05,0.007441932404874158,-1.6818100307501393e-07,9.752580702702616
0.48,0,4,1,0.5729386976839008,8.59408046525851,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.56149994573798,0.07423675493299356,-6.489254996413368e-05,0.013010720264791173,-1.3851966513017218e-07,9.735746729964458
0.512,0,4,1,0.5729386976839008,9.167019162942411,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999415908237,0.07025362473599595,-6.468753209446475e-05,0.018049684718842385,-1.1460856296020946e-07,9.744617572000871
0.544,0,4,1,0.5729386976839008,9.739957860626312,0.0,6.223655143819362,160,9,1,0,0,0,0.0,6.223655143819362,6.223655143819362,-0.5614999378063287,0.0662704933294575,-6.451957993157918e-05,0.017261372997858217,-4.294037910671172e-07,9.852024361115884
