Time,SetPointAngle,SensorAngleRow,SensorAngleWidth,Angle,IntegralAngle,DeltaAngle,BaseSpeed,SetPointError,SensorErrorRow,SensorErrorWidth,Error,IntegralError,DeltaError,DeltaSpeed,LeftSpeed,RightSpeed,X,Y,Z,Roll,Pitch,Yaw
0.032,0,4,1,0.5729386976839008,0.5729386976839008,0.5729386976839008,6.250780126418121,160,9,1,0,0,0,0.0,6.250780126418121,6.250780126418121,-0.5615000000000011,0.12999999999999848,-6.397122042420787e-05,-4.3620539166896293e-07,1.0325584285277141e-07,9.779364542073948
0.064,0,4,1,0.5729386976839008,1.1458773953678016,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999959242595,0.12600157878654153,-1.5032419213660206e-05,4.6943589011908635,9.021515168282287e-08,9.554592433803402
0.096,0,4,1,0.5729386976839008,1.7188160930517025,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999933724524,0.12199909069627271,-6.068509646619223e-05,0.3964229122396419,-2.3587025221973604e-06,9.679106133990985
0.128,0,4,1,0.5729386976839008,2.2917547907356033,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999888274883,0.11799791364557673,-7.884821697366068e-05,-0.027246253582430546,1.2680421696206962e-06,9.865954288469318
0.16,0,4,1,0.5729386976839008,2.864693488419504,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999860589146,0.11399721057369464,-7.106540470723337e-05,0.1811730250746257,-2.3464085270540253e-06,9.848324943975282
0.192,0,4,1,0.5729386976839008,3.4376321861034045,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999833847529,0.10999645458306317,-7.074237046115865e-05,0.0804983955091545,-8.324935900807699e-07,9.794576360820194
0.224,0,4,1,0.5729386976839008,4.010570883787305,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.561499978589824,0.10599565295868486,-7.014789177464328e-05,-0.025080262657613882,1.471939890213962e-06,9.816794647929417
0.256,0,4,1,0.5729386976839008,4.583509581471206,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999757008767,0.10199484524825865,-6.847206916706615e-05,-0.02356946709041665,-2.320584592291093e-06,9.791016681969216
0.28800000000000003,0,4,1,0.5729386976839008,5.156448279155106,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999711849447,0.09799402298751864,-6.75720273487293e-05,-0.020306586299063303,1.2186045417533216e-06,9.789380796759591
0.32,0,4,1,0.5729386976839008,5.729386976839007,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.561499966764898,0.09399319199642624,-6.685802075990024e-05,-0.016059476996902064,-3.914459570226271e-07,9.775788661662956
