Time,SetPointAngle,SensorAngleRow,SensorAngleWidth,Angle,IntegralAngle,DeltaAngle,BaseSpeed,SetPointError,SensorErrorRow,SensorErrorWidth,Error,IntegralError,DeltaError,DeltaSpeed,LeftSpeed,RightSpeed,X,Y,Z,Roll,Pitch,Yaw
0.032,0,4,1,0.5729386976839008,0.5729386976839008,0.5729386976839008,6.250780126418121,160,9,1,0,0,0,0.0,6.250780126418121,6.250780126418121,-0.561500000000001,0.12999999999999848,-6.397066024614768e-05,-4.362072260548527e-07,1.0325598529030157e-07,9.779364405955523
0.064,0,4,1,0.5729386976839008,1.1458773953678016,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999959242598,0.12600157878654147,-1.5031971106809969e-05,4.694358903378898,9.021460041869664e-08,9.554592460805724
0.096,0,4,1,0.5729386976839008,1.7188160930517025,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999933724525,0.1219990906962398,-6.0684739038814606e-05,0.39642286466959586,-2.35870208053864e-06,9.679106159806521
0.128,0,4,1,0.5729386976839008,2.2917547907356033,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999888274883,0.11799791364558704,-7.884792832922767e-05,-0.027246348847630303,1.2680420411936812e-06,9.865954309644467
0.16,0,4,1,0.5729386976839008,2.864693488419504,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999860589147,0.1139972105737025,-7.1065175748182e-05,0.1811729900724408,-2.346409082816711e-06,9.848324952467918
0.192,0,4,1,0.5729386976839008,3.4376321861034045,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999833847529,0.10999645458307969,-7.074218764208454e-05,0.08049830122329547,-8.324932838618089e-07,9.794576373837346
0.224,0,4,1,0.5729386976839008,4.010570883787305,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.561499978589824,0.10599565295869745,-7.014774378451619e-05,-0.025080410189083333,1.47193942141516e-06,9.81679465855473
0.256,0,4,1,0.5729386976839008,4.583509581471206,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999757008768,0.10199484524826563,-6.847195051359542e-05,-0.02356958623149757,-2.320584720026962e-06,9.79101668618344
0.28800000000000003,0,4,1,0.5729386976839008,5.156448279155106,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999711849447,0.09799402298751955,-6.757193255452904e-05,-0.020306668438479784,1.2186041296942169e-06,9.789380801936344
0.32,0,4,1,0.5729386976839008,5.729386976839007,0.0,6.251353065115805,160,9,1,0,0,0,0.0,6.251353065115805,6.251353065115805,-0.5614999667648982,0.09399319199642236,-6.685794508210115e-05,-0.01605951817259301,-3.914463397671635e-07,9.775788666221441
