Time,SetPointAngle,SensorAngleRow,SensorAngleWidth,Angle,IntegralAngle,DeltaAngle,BaseSpeed,SetPointError,SensorErrorRow,SensorErrorWidth,Error,IntegralError,DeltaError,DeltaSpeed,LeftSpeed,RightSpeed,X,Y,Z,Roll,Pitch,Yaw
0.032,0,4,1,1.2590452071753222,1.2590452071753222,1.2590452071753222,6.2157886944340595,160,9,1,67,67,67,6.1305,6.28,0.08528869443405984,-0.42705200000000004,0.41749999999999915,-6.396457831309502e-05,2.3444528222196863e-08,8.092303401111602e-08,9.779362928098267
0.064,0,4,1,6.6744690471176105,7.933514254292932,5.415423839942289,5.9408611238041775,160,9,1,44,111,-23,3.9255000000000004,6.28,2.015361123804177,-0.4250161823215989,0.41747855168441883,-5.127765347079545e-05,2.3901605914907242,0.10968672072122437,9.740995722226128
0.096,0,4,1,8.880659150520234,16.814173404813168,2.2061901034026237,5.833760852370586,160,9,1,29,140,-15,3.09,6.28,2.7437608523705865,-0.4224800926019465,0.41723342325813734,-6.267371552496313e-05,0.7084848419581383,-0.12374751004883658,9.770490374282554
0.128,0,4,1,11.08256946302967,27.89674286784284,2.201910312509435,5.723669616536007,160,9,1,17,157,-12,2.3444999999999996,6.28,3.3791696165360077,-0.4196475308201288,0.4168419055184091,-7.310052878413235e-05,0.3498843398621527,-0.09906193622708923,9.835877474482762
0.16,0,4,1,15.004920382860202,42.90166325070304,3.9223509198305333,5.5258316299371595,160,9,1,8,165,-9,1.7565,6.28,3.7693316299371595,-0.41665844387710615,0.4163100136878848,-8.24936353042826e-05,0.08533234455823029,-0.11443185949132373,9.836396788922661
0.192,0,4,1,18.788621982168497,61.69028523287153,3.7837015993082943,5.336785199292268,160,9,1,-1,164,-9,1.074,6.28,4.262785199292268,-0.4135146531830886,0.4156287306847934,-9.306515403971136e-05,0.1662611620242939,-0.12516559271947247,9.802794995064058
0.224,0,4,1,22.91282839677165,84.60311362964319,4.1242064146031545,5.130234373746815,160,9,1,-9,155,-8,0.4154999999999999,5.545734373746814,4.714734373746815,-0.41023921573692834,0.4148119276869771,-0.0001025663599777283,0.24363816975226302,-0.11117713310444612,9.815906949542805
0.256,0,4,1,24.887411710924507,109.4905253405677,1.9745833141528557,5.033654831139621,160,9,1,-13,142,-4,0.05399999999999997,5.087654831139622,4.979654831139621,-0.40709654610367896,0.41393124503537676,-0.00010971448995389897,-0.04813615227930633,-0.11367266847640334,9.792668426140317
0.28800000000000003,0,4,1,25.371561753095957,134.86208709366366,0.48415004217144997,5.010937762303031,160,9,1,-16,126,-3,-0.28200000000000003,4.728937762303031,5.292937762303031,-0.40400993598806756,0.413048335624662,-0.00011349328089601748,-0.041599669533292326,-0.0425025169460185,9.793548069253458
0.32,0,4,1,23.41211416930267,158.27420126296633,-1.9594475837932883,5.11135373911866,160,9,1,-13,113,3,-0.10050000000000006,5.01085373911866,5.21185373911866,-0.40147955962718973,0.41227625368830917,-0.00010761772625715767,-0.5455025584885898,-0.05447702088522086,9.78550944807572
0.352,0,4,1,20.879016880557412,179.15321814352373,-2.5330972887452567,5.2385822532608755,160,9,1,-11,102,2,-0.04199999999999994,5.196582253260876,5.280582253260875,-0.3988933238885755,0.41158269880097903,-0.00010271236692053001,0.042500606796477367,0.059770931928670584,9.859049713975777
0.384,0,4,1,21.39289035198143,200.54610849550517,0.5138734714240165,5.209841608929505,160,9,1,-12,90,-1,-0.23399999999999999,4.975841608929505,5.443841608929505,-0.3956817861394128,0.410852604249009,-9.876446459944864e-05,0.6100788943512279,0.07106515151455245,9.802618575417343
0.41600000000000004,0,4,1,20.879016880557412,221.42512537606257,-0.5138734714240165,5.236563029443554,160,9,1,-13,77,-1,-0.4065,4.830063029443553,5.643063029443554,-0.392431881582098,0.4101411612899454,-9.529834737399996e-05,0.037082249934387454,0.0009323448276562169,9.877860728464615
0.448,0,4,1,19.84069808396836,241.26582346003093,-1.0383187965890528,5.289003414598172,160,9,1,-13,64,0,-0.495,4.794003414598172,5.784003414598172,-0.38917099520062765,0.40944912305887965,-9.25090012696226e-05,0.010161058892569047,-0.0013147440362521548,9.752009493008904
0.48,0,4,1,18.788621982168497,260.05444544219944,-1.0520761017998623,5.341620976993376,160,9,1,-13,51,0,-0.5925,4.7491209769933755,5.934120976993376,-0.38588043289778395,0.4087890841757825,-9.000123794982752e-05,0.025996994662941014,0.017549100706867972,9.735575539893137
0.512,0,4,1,17.185706144224778,277.2401515864242,-1.6029158379437192,5.422317608626705,160,9,1,-12,39,1,-0.5984999999999999,4.8238176086267055,6.020817608626705,-0.3825513498615084,0.4081676139869246,-8.76642673113253e-05,0.03552920867976537,0.029114033734689994,9.744548704505378
0.544,0,4,1,15.554571270074414,292.7947228564986,-1.631134874150364,5.50390257137043,160,9,1,-11,28,1,-0.606,4.89790257137043,6.10990257137043,-0.379157449970761,0.4075893936011532,-8.575371586350827e-05,0.06279404754994883,0.04169977363184681,9.851666407560229
0.5760000000000001,0,4,1,14.452428251092973,307.24715110759155,-1.1021430189814403,5.558480730464333,160,9,1,-10,18,1,-0.606,4.952480730464333,6.164480730464333,-0.3756997117658506,0.4070553193127466,-8.434554005531947e-05,0.06489949341040327,0.045768422412791346,9.813517187283747
0.608,0,4,1,12.778733188406045,320.02588429599757,-1.673695062686928,5.6427370356423845,160,9,1,-9,9,1,-0.5984999999999999,5.044237035642385,6.241237035642384,-0.372196923007455,0.4065690653205929,-8.340672700890041e-05,0.049769474536800605,0.05098057035829467,9.845019171779613
