Time,SetPointAngle,SensorAngleRow,SensorAngleWidth,Angle,IntegralAngle,DeltaAngle,BaseSpeed,SetPointError,SensorErrorRow,SensorErrorWidth,Error,IntegralError,DeltaError,DeltaSpeed,LeftSpeed,RightSpeed,X,Y,Z,Roll,Pitch,Yaw
0.032,0,4,1,2.2906100426385936,2.2906100426385936,2.2906100426385936,6.163178887825431,160,9,1,-11,-11,-11,-0.6545000000000001,5.508678887825431,6.28,-0.021500000000000408,0.17999999999999444,-6.396425821141548e-05,-8.764646203377803e-09,-1.041238870734619e-06,9.77936650730987
0.064,0,4,1,1.7183580016555007,4.008968044294094,-0.5722520409830929,6.194654351958208,160,9,1,-5,-16,6,-0.30300000000000005,5.891654351958208,6.28,-0.025246993440947527,0.1799946238349556,-2.0963538255484165e-05,4.400146962078922,-0.02755058000756013,9.585188264667082
0.096,0,4,1,1.7183580016555007,5.727326045949595,0.0,6.1940820999172255,160,9,1,-3,-19,2,-0.23600000000000002,5.958082099917226,6.28,-0.02913161365575444,0.17994753037995817,-6.077278476532624e-05,0.5040038622194069,0.03106251647232756,9.690948318010145
0.128,0,4,1,1.1457628381751443,6.873088884124739,-0.5725951634803563,6.223284453254723,160,9,1,-1,-20,2,-0.14100000000000001,6.082284453254723,6.28,-0.033048074927110094,0.17988427717081612,-7.690110143234417e-05,0.014180380939352562,0.016008216736477232,9.861735260245604
0.16,0,4,1,1.7183580016555007,8.59144688578024,0.5725951634803563,6.193509504753745,160,9,1,0,-20,1,-0.0955,6.098009504753745,6.28,-0.03700329729474897,0.17980672002575573,-7.004250050448267e-05,0.212160886092371,0.015284790317936985,9.84642946129506
0.192,0,4,1,1.1457628381751443,9.737209723955385,-0.5725951634803563,6.223284453254723,160,9,1,2,-18,2,0.01900000000000001,6.242284453254723,6.204284453254723,-0.040957789964707905,0.17971974828745357,-7.002930502518663e-05,0.08015078726574383,0.010342062745689865,9.795556717018846
0.224,0,4,1,0.5729386976839008,10.310148421639285,-0.5728241404912435,6.251925889256296,160,9,1,3,-15,1,0.07950000000000003,6.28,6.172425889256296,-0.044939342996915335,0.1796241591129369,-6.977778467932155e-05,0.01439927896944611,0.010759750286753888,9.81673629044968
0.256,0,4,1,0.5729386976839008,10.883087119323186,0.0,6.251353065115805,160,9,1,3,-12,0,0.09000000000000002,6.28,6.161353065115805,-0.048922787030411724,0.17953146435645462,-6.838485102011321e-05,-0.010368966532781685,0.0006829334841721814,9.791292429717995
0.28800000000000003,0,4,1,0.5729386976839008,11.456025817007086,0.0,6.251353065115805,160,9,1,3,-9,0,0.10500000000000002,6.28,6.146353065115805,-0.05290287939052972,0.179445330804546,-6.760738967149377e-05,-0.014761575804614227,-0.0021356614934114216,9.78954890659161
0.32,0,4,1,1.1457628381751443,12.601788655182231,0.5728241404912435,6.222139033950752,160,9,1,2,-7,-1,0.060500000000000005,6.28,6.161639033950752,-0.05687836770617909,0.17936624974996668,-6.696108393929034e-05,-0.01566353591032956,-0.002324820565533412,9.775845124395266
